Banker Team,Banker Name,IC Name,Position As of Date,Relationship ID,EG Number,PP Code,Base Number,Portfolio Number,Financial Instrument Id,ISIN,Ticker,Security Name,Print Report Class Name,Asset Sub Class Name,Asset Sub Sub Class Name,Nominal Currency Code,Units,Amount in CCY,Amount in USD,Average Unit Cost,Current Price,Last Movement Date,Book Date,Maturity Date,PE/RE Commitment Amount:,PE/RE Contribution Amount:,PE/RE Capital Contribution Fund Expenses (Outside Commitment) ,PE/RE Distribution Amount:,PE/RE Outstanding Commitment Amount:,PE/RE Recallable Distributions:,Loan / Cash Rate to client,Cost of Fund,Spread,Tenor,Contract Ref Number,Contracted FX Rate,Pay Currency Code,Pay Amount,Pay Amount(USD),Receive Currency Code,Receive Amount,Receive Amount(USD),Tranch Code,Position Web Description,Security Name Line 1
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"170,000.00","172,895.10","172,895.10",100,101.703,,12-Aug-20,16-Feb-21,,,,,,,,,,188,7778859011SIMX900024,,,,0,,,0,M0320072922,Market Linked Instrument 6 MTH  USD MLM UN+MOS UN MLI Value  12AUG20  MAT 16FEB21 Ref 7778859011SIMX900024,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,"31,150.90","31,150.90","22,215.26",,,,12-Jan-17,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/778859/076,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CNY,309.58,309.58,44.57,,,,11-Jan-17,,,,,,,,0.05,,0.05,,,,,,0,,,0,,Call Deposit (IB) CNY 0/778859/033,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,0,0,0,,,,12-Jan-17,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) EUR 0/778859/092,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,GBP,"129,230.65","129,230.65","168,813.96",,,,12-Jan-17,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) GBP 0/778859/068,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,HKD,"44,716.11","44,716.11","5,769.49",,,,12-Jan-17,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) HKD 0/778859/106,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,JPY,0,0,0,,,,12-Jan-17,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) JPY 0/778859/122,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,NZD,0.01,0.01,0.01,,,,4-Oct-18,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) NZD 0/778859/001,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,"23,912.60","23,912.60","17,409.34",,,,8-Dec-16,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) SGD 0/778859/017,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"409,523.88","409,523.88","409,523.88",,,,8-Dec-16,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/778859/025,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0016,SISI,dcc0368e8760d80fdb1749157a29f5c7,8e93e8f1e06faeee0a696ee7034326e8,,,,,Loans,Margin Loan,Margin Credit Demand Loan,EUR,"273,494.23","273,494.23","321,629.06",,,,13-Jul-20,13-Aug-20,,,,,,,0.5,0.15,0.35,31,2000660536,,,,0,,,0,,Loan Account-00002000660536,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,3.42E+11,US78462F1030,SPY US Equity,SPDR S&P 500 ETF Trust - ETF,EQUITIES,Mutual Funds,Equity mutual fund,USD,85,"28,288.00","28,288.00",267.35,332.8,8/11/2020,,,,,,,,,,,,,,,,,0,,,0,,SPDR S&P 500 ET- Ticker/ISIN : SPY/US78462F1030,SPDR S&P 500 ETF Trust - ETF
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,7.24E+11,USU77587AA83,,10.75% ROLTA LLC DUE 160518 (DEFAULTED),FIXED INCOME,Corporate Bonds,Corp. fixed income securities,USD,"200,000.00",0,0,105.0078,0,2/8/2019,,16-May-18,,,,,,,,,,,,,,,0,,,0,,10.75% ROLTA LLC MAT 16MAY18  Pool Factor 0.961882 S&P NR Moodys NA ISIN USU77587AA83,10.75% ROLTA LLC DUE 160518 (DEFAULTED)
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,9.20E+11,US74915J1079,QTT US Equity,Qutoutiao Inc,EQUITIES,Common Stocks,Common Stock - GDR,USD,"11,200.00","33,712.00","33,712.00",9.0557,3.01,5/7/2019,,,,,,,,,,,,,,,,,0,,,0,,QUTOUTIAO INC-AD Ticker/ISIN : QTT/US74915J1079,Qutoutiao Inc
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,A0981,SG9999016489,ASKIOFI SP,ASK INVESTMENT FUND-IND OPPORTUNITIES FUND CL I USD ACC-NT,EQUITIES,Mutual Funds,Equity mutual fund,USD,"484,435.68","479,591.32","479,591.32",1.03747,0.99,,22-Mar-17,,,,,,,,,,,,,,,,0,,,0,,ASK India Opportunities Fund 1 Class I USD NT ISIN SG9999016489,ASK India Opportunities Fund 1
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,HI989,,HF72RIEFB01,HEDGEFORUM RENAISSANCE EQUITIES LTD CL B RIEF USD-NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF- Rel Value,USD,568.29,"502,585.20","502,585.20",888.6261,884.3769,,26-Sep-19,,,,0,0,,0,,,,,,,,,0,,,0,,HedgeForum Renaissance Equities Ltd RIEF Cl B NT,HedgeForum Renaissance Equities Ltd RIEF
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,I0884,LU0258954444,ZODMUBX LX,INVESCO US SENIOR LOAN FUND CLASS HX USD DIS-CASH- NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - CORPORATE,USD,"2,799.55","226,483.76","226,483.76",89.969752,80.9,,9-May-17,,,,,,,,,,,,,,,,0,,,0,,Invesco US Sr Ln Fd Cl  HX USD Dis Ch N ISIN LU0258954444,Invesco US Senior Loan Fund
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,P0459,IE00B91X6F72,PINMUAI ID,PIMCO GIS INCOME FUND ADMINISTRATIVE INCOME CASH - NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,USD,"44,365.57","496,450.76","496,450.76",11.354524,11.19,,5-May-17,,,,,,,,,,,,,,,,0,,,0,,PIMCO GIS Incm Admin USD Dist Cash NT ISIN IE00B91X6F72,PIMCO GIS Income
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,,,,,CAPITAL MARKETS,FX Options,FX Option,USD,,"-199,328.17","-199,328.17",,,,14-Aug-19,13-Aug-20,,,,,,,,,,365,7.60E+14,,,,0,,,0,,"FX Options YOU SOLD USD PUT XAU CALL @STR 1550 EXP 13AUG20 EU PREM REC USD 35,650.00",
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,,,,,CAPITAL MARKETS,Precious Metal Gold,Precious Metals Gold,XAU,500,500,"971,675.65",,,,3-Jul-17,,,,,,,,0,,0,,,,,,0,,,0,,Precious Metal Gold XAU 0/778876/001,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,7.91,7.91,5.64,,,,13-Mar-17,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/778876/051,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,0.69,0.69,0.81,,,,24-Feb-17,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) EUR 0/778876/035,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,0.49,0.49,0.36,,,,16-Dec-16,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) SGD 0/778876/019,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"226,897.53","226,897.53","226,897.53",,,,16-Dec-16,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/778876/027,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,4dccebfe6494cdbd1038573c1d64fce9,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"355,392.05","355,392.05","355,392.05",,,,15-Jul-20,17-Aug-20,,,,,,,0.67475,0.42475,0.25,33,2000660774,,,,0,,,0,,Loan Account-00002000660774,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,617676a8a55a6482ba8832c929fd550d,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,0,0,0,,,,6-Aug-18,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/778876/006,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,617676a8a55a6482ba8832c929fd550d,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,0,0,0,,,,6-Aug-18,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) EUR 0/778876/003,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,617676a8a55a6482ba8832c929fd550d,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,HKD,13.68,13.68,1.77,,,,12-Oct-18,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) HKD 0/778876/007,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,617676a8a55a6482ba8832c929fd550d,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,0,0,0,,,,6-Aug-18,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) SGD 0/778876/005,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0013,SISI,a9219fbc43fc07ffcfda48aa344fe6cc,617676a8a55a6482ba8832c929fd550d,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,580.16,580.16,580.16,,,,6-Aug-18,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/778876/002,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,9.43E+11,US90353T1007,UBER UN Equity,Uber Technologies Inc,EQUITIES,Common Stocks,Common Stock,USD,"23,999.00","749,008.79","749,008.79",38.24,31.21,7/1/2020,,,,,,,,,,,,,,,,,0,,,0,,UBER TECHNOLOGIE Ticker/ISIN : UBER/US90353T1007,Uber Technologies Inc
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,A1146,LU0157308031,AGIAIAT LX,AB AMERICAN INCOME PORTFOLIO AT USD DIS-CASH-NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,USD,"84,082.34","690,316.03","690,316.03",8.260378,8.21,,13-Jul-20,,,,,,,,,,,,,,,,0,,,0,,AB American Income Portfolio AT Dis NT ISIN LU0157308031,AB American Income Portfolio
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,M0378,LU0694238840,MSGFIAX LX,MORGAN STANLEY GLB FIXED INC OPP FD AX USD-DIS-CASH-NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,USD,"11,915.69","342,576.17","342,576.17",29.144423,28.75,,19-Mar-19,,,,,,,,,,,,,,,,0,,,0,,MS GLB FX INC D-C-NT ISIN LU0694238840,MORGAN STANLEY GLB FIXED INC OPP FD AX USD-DIS-CASH-NT
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,P0459,IE00B91X6F72,PINMUAI ID,PIMCO GIS INCOME FUND ADMINISTRATIVE INCOME CASH - NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,USD,"40,035.72","447,999.72","447,999.72",11.229759,11.19,,18-Mar-19,,,,,,,,,,,,,,,,0,,,0,,PIMCO GIS Incm Admin USD Dist Cash NT ISIN IE00B91X6F72,PIMCO GIS Income
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,R0107,LU0823114243,RHYBXHU LX,ROBECO HIGH YIELD BOND -BXH-USD-DIS-CASH-NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - OTHERS,USD,"4,494.21","442,275.15","442,275.15",99.284648,98.41,,4-Aug-20,,,,,,,,,,,,,,,,0,,,0,,Robeco High Yield Bond BxH USD Dis NT ISIN LU0823114243,Robeco High Yield Bond
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,V0203,KYG9319N1170,VPGPUMD KY,VALUE PARTNERS GREATER CHINA HY INC P-USD-DIS-CASH-NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - OTHERS,USD,"94,790.67","685,336.53","685,336.53",7.616614,7.23,,21-Mar-19,,,,,,,,,,,,,,,,0,,,0,,Value Prtnr Gtr CN HY Incm P USD Dis NT ISIN KYG9319N1170,Value Partners Greater China High Yield
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,0,0,0,,,,26-Jul-18,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) SGD 0/779671/001,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"5,015.33","5,015.33","5,015.33",,,,26-Jul-18,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/779671/002,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"264,100.86","264,100.86","264,100.86",,,,16-Jul-20,17-Aug-20,,,,,,,0.67663,0.42663,0.25,32,2000660876,,,,0,,,0,,Loan Account-00002000660876,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,12-Aug-20,SR250824955,SR250824955-0021,SISI,0cb6b0eb0ab08dfbf170dc56c19be615,d9b7d9317a2a41cde760922ab4741212,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"855,402.35","855,402.35","855,402.35",,,,7-Aug-20,8-Sep-20,,,,,,,0.6535,0.4035,0.25,32,2000662130,,,,0,,,0,,Loan Account-00002000662130,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,12-Aug-20,SR251271569,SR251271569-0001,SISI,b9272a8955d5be577e9f3513ef018a4f,623045cdf585be4734abafb116827dc5,HI989,,HF72RIEFB01,HEDGEFORUM RENAISSANCE EQUITIES LTD CL B RIEF USD-NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF- Rel Value,USD,"1,007.74","891,223.75","891,223.75",1002.9353,884.3769,,26-Sep-19,,,,0,0,,0,,,,,,,,,0,,,0,,HedgeForum Renaissance Equities Ltd RIEF Cl B NT,HedgeForum Renaissance Equities Ltd RIEF
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,12-Aug-20,SR251271569,SR251271569-0001,SISI,b9272a8955d5be577e9f3513ef018a4f,623045cdf585be4734abafb116827dc5,HJ121,,HF13A01,HEDGEFORUM MILLENNIUM LTD CL A USD-NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF-MultiStgy,USD,"2,000.00","2,176,604.80","2,176,604.80",1010.7,"1,088.30",,3-Mar-20,,,,0,0,,0,,,,,,,,,0,,,0,,"HedgeForum Millennium, Ltd. Class A NT","HedgeForum Millennium, Ltd. Class A"
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,12-Aug-20,SR251271569,SR251271569-0001,SISI,b9272a8955d5be577e9f3513ef018a4f,623045cdf585be4734abafb116827dc5,PJ064,,COFFFBNU0000,COF III OFFSHORE FEEDER FUND LTD SUB-CLASS BN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,USD,,"75,000.00","75,000.00",,,,21-Feb-20,,"1,000,000.00","75,000.00","5,210.38",0,"925,000.00",0,,,,,,,,,0,,,0,,"PIMCO Corporate Opportunities Fund III, Offshore Feeder Fund LTD Cl BN USD NT","PIMCO Corporate Opportunities Fund III,"
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,12-Aug-20,SR251271569,SR251271569-0001,SISI,b9272a8955d5be577e9f3513ef018a4f,623045cdf585be4734abafb116827dc5,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,0,0,0,,,,14-Dec-18,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/779806/005,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,12-Aug-20,SR251271569,SR251271569-0001,SISI,b9272a8955d5be577e9f3513ef018a4f,623045cdf585be4734abafb116827dc5,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,GBP,"495,302.66","495,302.66","647,013.73",,,,14-Dec-18,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) GBP 0/779806/003,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,12-Aug-20,SR251271569,SR251271569-0001,SISI,b9272a8955d5be577e9f3513ef018a4f,623045cdf585be4734abafb116827dc5,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,"980,672.97","980,672.97","713,969.62",,,,14-Dec-18,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) SGD 0/779806/001,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,12-Aug-20,SR251271569,SR251271569-0001,SISI,b9272a8955d5be577e9f3513ef018a4f,623045cdf585be4734abafb116827dc5,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"427,825.32","427,825.32","427,825.32",,,,14-Dec-18,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/779806/002,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,12-Aug-20,SR251271569,SR251271569-0004,SISI,564a69cd1c2ef92d2b9d0a37fbaeab42,e48e97e8c5b14b9346e318f090555708,AJ166,,AR3FFBNU0000,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,USD,,0.01,0.01,,,,20-Mar-20,,"1,000,000.00",0.01,"4,663.92",0,"999,999.99",0,,,,,,,,,0,,,0,,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT
